effective_date,ticker,action,primary_source,secondary_source,agreement,confidence,note
2000-12-12,QLGC,ADD,qzzcl,leandroloi,True,CONFIRMED,
2000-12-12,RML,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2000-12-12,SMI,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2000-12-12,SYK,ADD,qzzcl,leandroloi,True,CONFIRMED,
2000-12-12,VTSS,ADD,qzzcl,leandroloi,True,CONFIRMED,
2000-12-22,FLR,ADD,qzzcl,leandroloi,True,CONFIRMED,
2000-12-22,MEE,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2001-01-02,AMCC,ADD,qzzcl,leandroloi,True,CONFIRMED,
2001-01-16,NE,ADD,qzzcl,leandroloi,False,NOT_CROSS_CHECKED,secondary source roster was implausibly small in this window (see membership_audit.json)
2001-01-30,CGP,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2001-01-30,JBL,ADD,qzzcl,leandroloi,True,CONFIRMED,
2001-02-07,UK,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2001-02-07,UVN,ADD,qzzcl,leandroloi,True,CONFIRMED,
2001-02-27,FTR,ADD,qzzcl,leandroloi,True,CONFIRMED,
2001-03-01,CTAS,ADD,qzzcl,leandroloi,True,CONFIRMED,
2001-03-01,SUB,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2001-04-02,CE,ADD,qzzcl,leandroloi,True,CONFIRMED,
2001-04-02,CEN,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2001-04-02,FISV,ADD,qzzcl,leandroloi,True,CONFIRMED,
2001-04-02,OK,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2001-04-03,BGG,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2001-04-03,MIR,ADD,qzzcl,leandroloi,True,CONFIRMED,
2001-05-14,PBG,ADD,qzzcl,leandroloi,True,CONFIRMED,
2001-05-14,SXCL,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2001-06-04,CIT-A,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2001-06-04,MWW,ADD,qzzcl,leandroloi,True,CONFIRMED,
2001-06-25,AZA-A,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2001-06-25,ZION,ADD,qzzcl,leandroloi,True,CONFIRMED,
2001-06-29,H,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2001-06-29,JHF,ADD,qzzcl,leandroloi,True,CONFIRMED,
2001-07-02,COL,ADD,qzzcl,leandroloi,True,CONFIRMED,
2001-07-02,LDG,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2001-07-09,AWE,ADD,qzzcl,leandroloi,True,CONFIRMED,
2001-07-09,PCH,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2001-08-03,OAT,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2001-08-03,PMCS,ADD,qzzcl,leandroloi,True,CONFIRMED,
2001-08-06,ETS,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2001-08-06,FDO,ADD,qzzcl,leandroloi,True,CONFIRMED,
2001-08-07,TKR,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2001-08-07,ZBH,ADD,qzzcl,leandroloi,True,CONFIRMED,
2001-08-29,AGC,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2001-08-30,ABC,ADD,qzzcl,leandroloi,True,CONFIRMED,
2001-08-30,CIEN,ADD,qzzcl,leandroloi,True,CONFIRMED,
2001-08-30,OKE,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2001-09-04,BVSN,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2001-09-04,IGT,ADD,qzzcl,leandroloi,True,CONFIRMED,
2001-09-04,XL,ADD,qzzcl,leandroloi,False,NOT_CROSS_CHECKED,secondary source roster was implausibly small in this window (see membership_audit.json)
2001-09-17,TOS,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2001-09-21,IMNX,ADD,qzzcl,leandroloi,True,CONFIRMED,
2001-10-10,EOP,ADD,qzzcl,leandroloi,True,CONFIRMED,
2001-10-10,GX,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2001-10-10,TE,ADD,qzzcl,leandroloi,True,CONFIRMED,
2001-10-10,TX,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2001-11-07,GPU,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2001-11-07,HMA,ADD,qzzcl,leandroloi,True,CONFIRMED,
2001-11-30,ENRNQ,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2001-11-30,NVDA,ADD,qzzcl,leandroloi,True,CONFIRMED,
2001-12-03,EQR,ADD,qzzcl,leandroloi,True,CONFIRMED,
2001-12-03,NSI,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2001-12-13,RAL,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2001-12-14,GENZ,ADD,qzzcl,leandroloi,True,CONFIRMED,
2001-12-17,HM,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2001-12-17,JNY,ADD,qzzcl,leandroloi,True,CONFIRMED,
2002-01-02,FMC,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2002-01-02,WAT,ADD,qzzcl,leandroloi,True,CONFIRMED,
2002-01-17,KM,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2002-01-17,PCL,ADD,qzzcl,leandroloi,False,NOT_CROSS_CHECKED,secondary source roster was implausibly small in this window (see membership_audit.json)
2002-01-30,MEA,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2002-02-01,NMK,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2002-02-01,RATL,ADD,qzzcl,leandroloi,True,CONFIRMED,
2002-02-11,MI,ADD,qzzcl,leandroloi,False,NOT_CROSS_CHECKED,secondary source roster was implausibly small in this window (see membership_audit.json)
2002-02-11,WLL,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2002-05-06,CPQ,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2002-05-06,FHN,ADD,qzzcl,leandroloi,True,CONFIRMED,
2002-05-13,SAPE,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2002-05-13,TT,ADD,qzzcl,leandroloi,True,CONFIRMED,
2002-05-15,APOL,ADD,qzzcl,leandroloi,True,CONFIRMED,
2002-05-15,BJS,ADD,qzzcl,leandroloi,True,CONFIRMED,
2002-05-15,UAWGQ,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2002-05-15,WCOEQ,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2002-06-26,CNXT,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2002-06-26,SPG,ADD,qzzcl,leandroloi,True,CONFIRMED,
2002-07-16,IMNX,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2002-07-17,NFB,ADD,qzzcl,leandroloi,True,CONFIRMED,
2002-07-22,ABX,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2002-07-22,AL,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2002-07-22,EA,ADD,qzzcl,leandroloi,True,CONFIRMED,
2002-07-22,EBAY,ADD,qzzcl,leandroloi,True,CONFIRMED,
2002-07-22,GS,ADD,qzzcl,leandroloi,True,CONFIRMED,
2002-07-22,INCLF,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2002-07-22,NRTLQ,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2002-07-22,PDG,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2002-07-22,PFG,ADD,qzzcl,leandroloi,True,CONFIRMED,
2002-07-22,PRU,ADD,qzzcl,leandroloi,True,CONFIRMED,
2002-07-22,RDS-A,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2002-07-22,SDS,ADD,qzzcl,leandroloi,True,CONFIRMED,
2002-07-22,UN,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2002-07-22,UPS,ADD,qzzcl,leandroloi,True,CONFIRMED,
2002-07-25,ANTM,ADD,qzzcl,leandroloi,True,CONFIRMED,
2002-07-25,CNC,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2002-08-14,MON,ADD,qzzcl,leandroloi,False,NOT_CROSS_CHECKED,secondary source roster was implausibly small in this window (see membership_audit.json)
2002-08-14,PALM,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2002-08-21,VTSS,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2002-09-03,COC-B,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2002-09-04,RAI,ADD,qzzcl,leandroloi,True,CONFIRMED,
2002-12-12,DGX,ADD,qzzcl,leandroloi,True,CONFIRMED,
2002-12-12,TRW,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2003-02-21,RATL,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2003-02-24,AN,ADD,qzzcl,leandroloi,True,CONFIRMED,
2003-03-14,AAMRQ,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2003-03-14,AIV,ADD,qzzcl,leandroloi,True,CONFIRMED,
2003-03-21,EHC,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2003-03-21,MKC,ADD,qzzcl,leandroloi,True,CONFIRMED,
2003-03-31,HI,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2003-03-31,SYMC,ADD,qzzcl,leandroloi,True,CONFIRMED,
2003-04-16,FII,ADD,qzzcl,leandroloi,True,CONFIRMED,
2003-04-16,PHA,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2003-07-17,MIR,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2003-07-17,PLD,ADD,qzzcl,leandroloi,True,CONFIRMED,
2003-08-20,MDR,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2003-08-20,MHS,ADD,qzzcl,leandroloi,True,CONFIRMED,
2003-09-26,ESRX,ADD,qzzcl,leandroloi,True,CONFIRMED,
2003-09-26,QTRN,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2003-11-13,BGEN,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2003-11-13,BIIB,ADD,qzzcl,leandroloi,True,CONFIRMED,
2004-02-27,CE,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2004-02-27,MTB,ADD,qzzcl,leandroloi,True,CONFIRMED,
2004-03-25,CMX,ADD,qzzcl,leandroloi,True,CONFIRMED,
2004-03-25,TUP,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2004-04-01,ETFC,ADD,qzzcl,leandroloi,True,CONFIRMED,
2004-04-01,FBF,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2004-04-02,ACS,ADD,qzzcl,leandroloi,True,CONFIRMED,
2004-04-23,MYL,ADD,qzzcl,leandroloi,True,CONFIRMED,
2004-04-23,PCS,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2004-04-29,JHF,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2004-04-29,VLO,ADD,qzzcl,leandroloi,True,CONFIRMED,
2004-05-03,AM,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2004-05-03,HSP,ADD,qzzcl,leandroloi,True,CONFIRMED,
2004-07-01,GILD,ADD,qzzcl,leandroloi,True,CONFIRMED,
2004-07-01,ONE,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2004-07-01,SOV,ADD,qzzcl,leandroloi,True,CONFIRMED,
2004-07-01,UPC,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2004-08-03,FSH,ADD,qzzcl,leandroloi,True,CONFIRMED,
2004-08-03,TNB,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2004-09-01,CF,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2004-09-01,TPR,ADD,qzzcl,leandroloi,True,CONFIRMED,
2004-10-27,AWE,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2004-10-27,CITGQ,ADD,qzzcl,leandroloi,True,CONFIRMED,
2004-11-01,LH,ADD,qzzcl,leandroloi,True,CONFIRMED,
2004-11-01,SOTR,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2004-12-01,LLL,ADD,qzzcl,leandroloi,False,NOT_CROSS_CHECKED,secondary source roster was implausibly small in this window (see membership_audit.json)
2004-12-01,WLP,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2004-12-03,FSL,ADD,qzzcl,leandroloi,True,CONFIRMED,
2004-12-03,WNDXQ,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2004-12-20,ASN,ADD,qzzcl,leandroloi,True,CONFIRMED,
2004-12-20,CBSS,ADD,qzzcl,leandroloi,True,CONFIRMED,
2004-12-20,CR,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2004-12-20,DLX,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2004-12-20,FOXA,ADD,qzzcl,leandroloi,False,NOT_CROSS_CHECKED,secondary source roster was implausibly small in this window (see membership_audit.json)
2004-12-20,WOR,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2004-12-29,PSFT,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2004-12-29,XTO,ADD,qzzcl,leandroloi,True,CONFIRMED,
2005-03-14,NOV,ADD,qzzcl,leandroloi,True,CONFIRMED,
2005-03-14,PWER,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2005-03-28,SHLD,ADD,qzzcl,leandroloi,False,NOT_CROSS_CHECKED,secondary source roster was implausibly small in this window (see membership_audit.json)
2005-07-05,DHI,ADD,qzzcl,leandroloi,True,CONFIRMED,
2005-07-05,GLK,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2005-07-05,STZ,ADD,qzzcl,leandroloi,True,CONFIRMED,
2005-07-05,VRTS,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2005-07-22,TOY,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2005-07-22,WFT,ADD,qzzcl,leandroloi,True,CONFIRMED,
2005-08-11,TSN,ADD,qzzcl,leandroloi,True,CONFIRMED,
