strategy,rebalance_date,period_end,symbol,rank,score,target_weight,holding_return,gross_return_contribution,actual_start_weight,ending_weight
Market-Residual Momentum,2026-01-02 00:00:00-05:00,2026-02-02 00:00:00-05:00,JNJ,5,-0.006973043889594854,0.2,0.10395520631279398,0.020791041262558797,0.2000168568893535,0.21304412772954862
Market-Residual Momentum,2026-02-02 00:00:00-05:00,2026-03-02 00:00:00-05:00,JNJ,1,-0.0056467146393226475,0.2,0.09720874606315877,0.019441749212631754,0.20002475468573003,0.20158952890084997
Market-Residual Momentum,2026-02-02 00:00:00-05:00,2026-03-02 00:00:00-05:00,KO,2,-0.005804418957110369,0.2,0.08318882345009859,0.016637764690019718,0.20002475468573003,0.2003841054295558
Market-Residual Momentum,2026-02-02 00:00:00-05:00,2026-03-02 00:00:00-05:00,MCD,3,-0.006158312544448541,0.2,0.06915351497447664,0.013830702994895328,0.20002475468573003,0.19703589172346955
Market-Residual Momentum,2026-02-02 00:00:00-05:00,2026-03-02 00:00:00-05:00,PG,4,-0.006794730314692798,0.2,0.08443777828674293,0.016887555657348587,0.20002475468573003,0.2021620273116133
Market-Residual Momentum,2026-02-02 00:00:00-05:00,2026-03-02 00:00:00-05:00,TRV,5,-0.007548860826639636,0.2,0.07572316045926519,0.015144632091853039,0.20002475468573003,0.19894277852052497
Market-Residual Momentum,2026-03-02 00:00:00-05:00,2026-04-01 00:00:00-04:00,JNJ,1,-0.0055483958025940305,0.2,-0.014406655088718745,-0.002881331017743749,0.20000040155245508,0.21025897738696236
Market-Residual Momentum,2026-03-02 00:00:00-05:00,2026-04-01 00:00:00-04:00,MCD,2,-0.005881318567069416,0.2,-0.0854902100391064,-0.01709804200782128,0.20000040155245508,0.19641220102528187
Market-Residual Momentum,2026-03-02 00:00:00-05:00,2026-04-01 00:00:00-04:00,KO,3,-0.006153789517778119,0.2,-0.05632481100321851,-0.011264962200643703,0.20000040155245508,0.2020062134467041
Market-Residual Momentum,2026-03-02 00:00:00-05:00,2026-04-01 00:00:00-04:00,PG,4,-0.006751976240284896,0.2,-0.1292878713465685,-0.0258575742693137,0.2000004015524551,0.18730690040176115
Market-Residual Momentum,2026-03-02 00:00:00-05:00,2026-04-01 00:00:00-04:00,TRV,5,-0.007834354339529725,0.2,-0.050528442978369115,-0.010105688595673824,0.20000040155245508,0.20401786597616048
Market-Residual Momentum,2026-04-01 00:00:00-04:00,2026-05-01 00:00:00-04:00,JNJ,1,-0.006052477467322737,0.2,-0.06734533819100108,-0.013469067638200216,0.20001265411537197,0.18594406396704888
Market-Residual Momentum,2026-04-01 00:00:00-04:00,2026-05-01 00:00:00-04:00,MCD,2,-0.006707125580926565,0.2,-0.049875903432626045,-0.00997518068652521,0.20001265411537197,0.18806483615993064
Market-Residual Momentum,2026-04-01 00:00:00-04:00,2026-05-01 00:00:00-04:00,KO,3,-0.006799656053829595,0.2,0.04123440006099455,0.00824688001219891,0.20001265411537197,0.20549534106805986
Market-Residual Momentum,2026-04-01 00:00:00-04:00,2026-05-01 00:00:00-04:00,TRV,4,-0.007548616656906204,0.2,0.05529966484789317,0.011059932969578634,0.20001265411537197,0.20836849397988583
Market-Residual Momentum,2026-04-01 00:00:00-04:00,2026-05-01 00:00:00-04:00,AAPL,5,-0.007837502145962016,0.2,0.09752829417302289,0.01950565883460458,0.20001265411537197,0.212190295673466
Market-Residual Momentum,2026-05-01 00:00:00-04:00,2026-06-01 00:00:00-04:00,KO,1,-0.006632049293485043,0.2,-0.008954416056738745,-0.0017908832113477493,0.20000283989358938,0.19913882548334397
Market-Residual Momentum,2026-05-01 00:00:00-04:00,2026-06-01 00:00:00-04:00,TRV,2,-0.006746353957080342,0.2,-0.05712418537771413,-0.011424837075542827,0.20000283989358936,0.18997762376062577
Market-Residual Momentum,2026-05-01 00:00:00-04:00,2026-06-01 00:00:00-04:00,JNJ,3,-0.006849682181481076,0.2,-0.019978862062088654,-0.003995772412417731,0.20000283989358938,0.1977209045404111
Market-Residual Momentum,2026-05-01 00:00:00-04:00,2026-06-01 00:00:00-04:00,MCD,4,-0.007022603604078692,0.2,-0.056260701851559514,-0.011252140370311903,0.20000283989358936,0.18933354828665766
Market-Residual Momentum,2026-05-01 00:00:00-04:00,2026-06-01 00:00:00-04:00,AAPL,5,-0.008186897399809268,0.2,0.1113651184711053,0.022273023694221062,0.20000283989358938,0.22384332477906463
Market-Residual Momentum,2026-06-01 00:00:00-04:00,2026-07-01 00:00:00-04:00,KO,1,-0.006728110979316804,0.2,0.04641729838316011,0.009283459676632022,0.2000022464879208,0.19876846971334347
Market-Residual Momentum,2026-06-01 00:00:00-04:00,2026-07-01 00:00:00-04:00,TRV,2,-0.006842834846366386,0.2,0.15117789735350584,0.03023557947070117,0.2000022464879208,0.21865251070758557
Market-Residual Momentum,2026-06-01 00:00:00-04:00,2026-07-01 00:00:00-04:00,JNJ,3,-0.006994269009745091,0.2,0.13463263200100362,0.026926526400200726,0.2000022464879208,0.21728143408326586
Market-Residual Momentum,2026-06-01 00:00:00-04:00,2026-07-01 00:00:00-04:00,MCD,4,-0.007484512416846778,0.2,-0.021706845656177642,-0.004341369131235529,0.2000022464879208,0.18685288288093477
Market-Residual Momentum,2026-06-01 00:00:00-04:00,2026-07-01 00:00:00-04:00,AAPL,5,-0.00876994988994828,0.2,-0.052288207913766205,-0.010457641582753242,0.2000022464879208,0.17845545775989222
Market-Residual Momentum,2026-07-01 00:00:00-04:00,2026-08-03 00:00:00-04:00,MCD,1,-0.007588417330091968,0.2,0.020203483645062414,0.004040696729012483,0.20000381626883693,0.19015833261203224
Market-Residual Momentum,2026-07-01 00:00:00-04:00,2026-08-03 00:00:00-04:00,KO,2,-0.007727532321049058,0.2,0.0829866176492835,0.0165973235298567,0.20000381626883693,0.20357363098151737
Market-Residual Momentum,2026-07-01 00:00:00-04:00,2026-08-03 00:00:00-04:00,JNJ,3,-0.007877999407724046,0.2,0.006791712618768431,0.0013583425237536863,0.20000381626883693,0.1922086520713805
Market-Residual Momentum,2026-07-01 00:00:00-04:00,2026-08-03 00:00:00-04:00,TRV,4,-0.007936101317327582,0.2,0.13615948033777614,0.02723189606755523,0.20000381626883693,0.2141826513353383
Market-Residual Momentum,2026-07-01 00:00:00-04:00,2026-08-03 00:00:00-04:00,AAPL,5,-0.010167538740148085,0.2,0.05500269831438409,0.01100053966287682,0.20000381626883693,0.19989490340197522
Market-Residual Momentum,2026-08-03 00:00:00-04:00,2026-08-21 00:00:00-04:00,KO,1,-0.009701193311478229,0.2,0.02961115526429503,0.005922231052859006,0.2000425358181709,0.20360059699354904
Market-Residual Momentum,2026-08-03 00:00:00-04:00,2026-08-21 00:00:00-04:00,MCD,2,-0.009831722559352163,0.2,-0.017264442332777907,-0.003452888466555582,0.2000425358181709,0.1943311756140346
Market-Residual Momentum,2026-08-03 00:00:00-04:00,2026-08-21 00:00:00-04:00,JNJ,3,-0.01034612260202561,0.2,0.05988935537735718,0.011977871075471436,0.2000425358181709,0.20958796376535446
Market-Residual Momentum,2026-08-03 00:00:00-04:00,2026-08-21 00:00:00-04:00,JPM,4,-0.011078875515247444,0.2,-0.006134313576634298,-0.0012268627153268598,0.2000425358181709,0.1965321044285483
Market-Residual Momentum,2026-08-03 00:00:00-04:00,2026-08-21 00:00:00-04:00,PG,5,-0.012111711725854124,0.2,-0.008022032079340269,-0.0016044064158680538,0.2000425358181709,0.19615881727820847
