,weekly_net_return
2014-05-16,-0.01259590865047687
2014-05-23,0.02655500943185026
2014-05-30,0.007064359836085342
2014-06-06,0.020268391684176938
2014-06-13,0.0036454251099724715
2014-06-20,0.016664261526805352
2014-06-27,-0.0007473105717524057
2014-07-03,0.016340578407304265
2014-07-11,-0.03130725054555991
2014-07-18,-0.015908595363821543
2014-07-25,-0.005875765981418036
2014-08-01,-0.025233945293283815
2014-08-08,0.01637250602267342
2014-08-15,0.009400885843465838
2014-08-22,0.017465099624633183
2014-08-29,0.004704402502632344
2014-09-05,-0.005539407146994547
2014-09-12,-0.010886058989122717
2014-09-19,-0.016157873190066084
2014-09-26,-0.03737397835552909
2014-10-03,-0.00681369544613672
2014-10-10,-0.07706462057460411
2014-10-17,0.026375961232758743
2014-10-24,0.021739693294657282
2014-10-31,0.04514426560185215
2014-11-07,0.009984662453392142
2014-11-14,-0.001642339665855168
2014-11-21,0.009819006807615988
2014-11-28,6.731533505480983e-05
2014-12-05,-0.02931049952662697
2014-12-12,-0.05120175812516156
2014-12-19,0.04858818968422667
2014-12-26,0.02439415290879275
2015-01-02,-0.013302448392364996
2015-01-09,-0.00564047249539029
2015-01-16,-0.022541507547398837
2015-01-23,0.01723629083371078
2015-01-30,-0.011185913667256828
2015-02-06,0.038997691464414085
2015-02-13,0.017952818788768938
2015-02-20,0.004462644820714134
2015-02-27,0.0043258840963554855
2015-03-06,-0.018261367788119744
2015-03-13,-0.0065133861521161455
2015-03-20,0.019278082214533452
2015-03-27,-0.005815520135593665
2015-04-02,0.004312002768474286
2015-04-10,0.018768464176337527
2015-04-17,-0.0063118169544538055
2015-04-24,0.015144484930688559
2015-05-01,-0.005802781140778742
2015-05-08,-0.0032616684413588988
2015-05-15,0.0023352532573743066
2015-05-22,-0.01576843328393044
2015-05-29,-0.0058442407988844826
2015-06-05,0.0019850114081855766
2015-06-12,-0.009645674924059563
2015-06-19,0.007028555794083911
2015-06-26,-0.019523956018595853
2015-07-02,-0.029190078742061417
2015-07-10,-0.004078045418964302
2015-07-17,-0.02341492868711785
2015-07-24,-0.058032806764651494
2015-07-31,0.018263995129154165
2015-08-07,-0.02212542667313743
2015-08-14,0.006818808852577775
2015-08-21,-0.11094677925642563
2015-08-28,0.09825906701681945
2015-09-04,0.0030511700644481675
2015-09-11,-0.014388663396785708
2015-09-18,0.010704671315441571
2015-09-25,-0.05015139131269012
2015-10-02,0.01715285683420536
2015-10-09,0.08585980273103234
2015-10-16,-0.0071520282999948835
2015-10-23,0.0034430854036542253
2015-10-30,-0.01145860188592372
2015-11-06,0.032576810840151516
2015-11-13,-0.055308422261020895
2015-11-20,0.0203618848340167
2015-11-27,0.03324369361822477
2015-12-04,-0.05086098315537973
2015-12-11,-0.0552580775318622
2015-12-18,-0.007461799651510378
2015-12-24,0.04199110138613475
2015-12-31,-0.02246248237707927
2016-01-08,-0.05983287722478134
2016-01-15,-0.03769280072880085
2016-01-22,0.00817613322222363
2016-01-29,0.026888139509067804
2016-02-05,-0.05979857715459378
2016-02-12,0.0056880703671656875
2016-02-19,0.04852544156823227
2016-02-26,0.03668159644819347
2016-03-04,0.06770350894247398
2016-03-11,0.007743466330685321
2016-03-18,0.011276628725345164
2016-03-24,-0.023682493917284296
2016-04-01,0.016828877024816433
2016-04-08,-0.006496993881005863
2016-04-15,0.02529063578661617
2016-04-22,0.03151082727755651
2016-04-29,-0.003605842497652156
2016-05-06,-0.02898827997024458
2016-05-13,-0.014485228932180407
2016-05-20,-0.00817075521400614
2016-05-27,0.033342508351939096
2016-06-03,0.01830929316912224
2016-06-10,-0.008795661690325716
2016-06-17,0.011409856918527396
2016-06-24,-0.03944357270180351
2016-07-01,0.027147588363918184
2016-07-08,0.01975177721413229
2016-07-15,0.0141392297979198
2016-07-22,-0.0034988590640174324
2016-07-29,-0.000665099164737133
2016-08-05,0.005890246660761395
2016-08-12,-0.006109721986171629
2016-08-19,0.001952255818181905
2016-08-26,0.0031053063078518295
2016-09-02,0.0035513716184135424
2016-09-09,-0.034010562442103126
2016-09-16,0.01002809157942581
2016-09-23,0.013136230532137024
2016-09-30,0.027861075760339884
2016-10-07,-0.010479317760838828
2016-10-14,-0.019685579746897126
2016-10-21,0.009256077160772017
2016-10-28,-0.02857822770018819
2016-11-04,-0.01386696630299434
2016-11-11,0.05818102121164704
2016-11-18,0.035366227273884006
2016-11-25,0.02489861905916589
2016-12-02,-0.006212265394788383
2016-12-09,0.05274962095076095
2016-12-16,-0.027745387069363747
2016-12-23,-0.0012641471636661052
2016-12-30,-0.00620055723066337
2017-01-06,0.003167163998471607
2017-01-13,0.008680141609516865
2017-01-20,-0.014214771394094357
2017-01-27,0.008199032938018703
