,weekly_net_return
2015-01-16,-0.015918808016190906
2015-01-23,0.021388152111243296
2015-01-30,-0.01164069486458269
2015-02-06,0.03295078340497471
2015-02-13,0.014948340907683363
2015-02-20,0.005162061392597742
2015-02-27,0.0077068682124749365
2015-03-06,-0.020794816659328096
2015-03-13,-0.00337920484736856
2015-03-20,0.01983371351677298
2015-03-27,-0.008305504437696612
2015-04-02,0.0003888236505521232
2015-04-10,0.0197165823627695
2015-04-17,-0.00804922422915097
2015-04-24,0.015162512740498384
2015-05-01,-0.00582620538303022
2015-05-08,-0.00024372773574407082
2015-05-15,0.004596484233187669
2015-05-22,-0.009505397595916336
2015-05-29,-0.006756209605329186
2015-06-05,0.0004804202399695649
2015-06-12,-0.006900436912188487
2015-06-19,0.008789013283594455
2015-06-26,-0.019377895848509536
2015-07-02,-0.024927087562709463
2015-07-10,-0.0018479790400374168
2015-07-17,-0.01867875750452289
2015-07-24,-0.04976308911613323
2015-07-31,0.02053831015686182
2015-08-07,-0.01906118268688357
2015-08-14,0.006946439224866338
2015-08-21,-0.10187582972480591
2015-08-28,0.08488519263423423
2015-09-04,0.0005952258449300851
2015-09-11,-0.010111233516942764
2015-09-18,0.006747123237609826
2015-09-25,-0.04409106348683668
2015-10-02,0.022824188042707184
2015-10-09,0.07561042686727813
2015-10-16,-0.005059547322917703
2015-10-23,0.011471531274312979
2015-10-30,-0.004669596329631661
2015-11-06,0.022871854675059086
2015-11-13,-0.0478824382658857
2015-11-20,0.024802619140152325
2015-11-27,0.02550979295297011
2015-12-04,-0.03572927785804508
2015-12-11,-0.04871430058788733
2015-12-18,-0.008090455924285882
2015-12-24,0.026968946056113552
2015-12-31,-0.02109285413268275
2016-01-08,-0.05825214847278947
2016-01-15,-0.02720990780480732
2016-01-22,0.004926143427476511
2016-01-29,0.02100115849306639
2016-02-05,-0.06022283857434906
2016-02-12,0.009295217796031246
2016-02-19,0.052770756906889406
2016-02-26,0.026316219797030797
2016-03-04,0.04724987026768103
2016-03-11,0.007812545399755039
2016-03-18,0.01382404835313935
2016-03-24,-0.016359293747489748
2016-04-01,0.022208640233218554
2016-04-08,-0.01557600648520423
2016-04-15,0.020321977983160804
2016-04-22,0.01913531863852633
2016-04-29,-0.00497467118673689
2016-05-06,-0.01591254900365432
2016-05-13,-0.017836952373817237
2016-05-20,-0.003025326109424722
2016-05-27,0.02970899270254745
2016-06-03,0.012959717079182104
2016-06-10,-0.007829659817055787
2016-06-17,0.0031439529118904895
2016-06-24,-0.037625841667509353
2016-07-01,0.025484155725465106
2016-07-08,0.02543654835027328
2016-07-15,0.013328094229119578
2016-07-22,0.003753746413615546
2016-07-29,0.006083614487935214
2016-08-05,0.00662820257351232
2016-08-12,-0.0049429295576797596
2016-08-19,-0.00048161228682964486
2016-08-26,0.005190645929474129
2016-09-02,0.00480203826599312
2016-09-09,-0.033661651297524554
2016-09-16,0.012248967224026694
2016-09-23,0.015799104472698815
2016-09-30,0.015629782501047122
2016-10-07,-0.01058961557357799
2016-10-14,-0.013651521931857102
2016-10-21,0.005796039364533949
2016-10-28,-0.023358373975359684
2016-11-04,-0.015352860339009122
2016-11-11,0.055503354063087595
2016-11-18,0.028065645447255955
2016-11-25,0.020038853373880942
2016-12-02,-0.011025852458125245
2016-12-09,0.04539375630424801
2016-12-16,-0.01950543233523745
2016-12-23,-0.0025962224481040335
2016-12-30,-0.004009172837849899
2017-01-06,0.00025946851021086846
2017-01-13,0.010712571981060032
2017-01-20,-0.01060889618905487
2017-01-27,0.009072547112529177
2017-02-03,0.005277297316122138
2017-02-10,0.00914674202122197
2017-02-17,0.0034308003761463817
2017-02-24,-0.013108846646638438
2017-03-03,-0.011039310156999625
2017-03-10,-0.015844322087314514
2017-03-17,0.02330354842811381
2017-03-24,-0.025501870588294284
2017-03-31,0.03308176538162583
2017-04-07,-0.012560659370772987
2017-04-13,-0.010664587703723706
2017-04-21,0.03285757383598337
2017-04-28,-0.0029714845920289657
2017-05-05,-0.006399289990716094
2017-05-12,-0.00831443903617907
2017-05-19,-0.01819869738999153
2017-05-26,0.0023620356765301793
2017-06-02,0.006841072179731779
2017-06-09,0.001633376897893778
2017-06-16,0.0060425345083489485
2017-06-23,-0.00018987218861004056
2017-06-30,0.0030083916188079814
2017-07-07,-0.006418619911089284
2017-07-14,0.013609529777822852
2017-07-21,0.0018852096484941606
2017-07-28,-0.0059318216320078405
2017-08-04,-0.01784540101102222
2017-08-11,-0.014462341854276932
2017-08-18,-0.025765763405180123
2017-08-25,0.015895554861390312
2017-09-01,0.020586875777572077
2017-09-08,-0.0029453449047473143
