,weekly_net_return
2013-03-28,0.00010246572576576708
2013-04-05,-0.03069789082206516
2013-04-12,0.015183794149280163
2013-04-19,-0.03265525199381763
2013-04-26,0.034220077524512026
2013-05-03,0.018869540497171634
2013-05-10,0.025123991204072778
2013-05-17,0.01839333577764173
2013-05-24,0.0068096543025202485
2013-05-31,-0.012531054690144344
2013-06-07,0.011556976311986563
2013-06-14,-0.0003903126253565293
2013-06-21,-0.038634374390927824
2013-06-28,0.03168718723578947
2013-07-05,0.03086698591824026
2013-07-12,0.03256973605180592
2013-07-19,0.007730097795874291
2013-07-26,-0.008048125076301442
2013-08-02,0.016345851058286388
2013-08-09,-0.014883453753826149
2013-08-16,-0.018132241775695307
2013-08-23,0.013076623766951312
2013-08-30,-0.014503982386341346
2013-09-06,0.009152001359967554
2013-09-13,0.029624120259850215
2013-09-20,0.0007184874306755792
2013-09-27,-0.008309390653051812
2013-10-04,0.0019367703098512085
2013-10-11,0.007096548615273471
2013-10-18,0.03663137104556553
2013-10-25,0.008392661435609862
2013-11-01,-0.01237868083468366
2013-11-08,0.00213311015569281
2013-11-15,0.018844176117022413
2013-11-22,0.0021538319497380106
2013-11-29,0.004585045778910536
2013-12-06,-0.002341380077628262
2013-12-13,-0.014877065751337544
2013-12-20,0.026494399727939228
2013-12-27,0.01009768800572236
2014-01-03,0.0018444866713458086
2014-01-10,-0.0058011510619226485
2014-01-17,-0.0013099472049270065
2014-01-24,-0.029133016430974892
2014-01-31,-0.009991265050889967
2014-02-07,-0.01149118648316279
2014-02-14,0.03194718072382433
2014-02-21,0.009159648382133408
2014-02-28,0.009028536678826181
2014-03-07,0.029192764159790177
2014-03-14,-0.011203950181494372
2014-03-21,0.011711566591057833
2014-03-28,-0.017705450218526552
2014-04-04,-0.002200478701154939
2014-04-11,-0.019172798570556485
2014-04-17,0.020036361903444353
2014-04-25,-0.0016032432272830598
2014-05-02,-0.003281020420295683
2014-05-09,0.001483267813011148
2014-05-16,-0.012090252678782625
2014-05-23,0.022288879656748837
2014-05-30,0.0041094338753643565
2014-06-06,0.022420517610592928
2014-06-13,0.00038801289783323416
2014-06-20,0.012902405892592029
2014-06-27,-0.0005661042841908465
2014-07-03,0.0149450942174671
2014-07-11,-0.024796822836067087
2014-07-18,-0.016280890207237914
2014-07-25,-0.005646607788173997
2014-08-01,-0.026415839447521003
2014-08-08,0.014501839127676124
2014-08-15,0.011000494089498726
2014-08-22,0.016952385376386016
2014-08-29,0.004788040954776435
2014-09-05,-0.001678787986943194
2014-09-12,-0.01037966714606538
2014-09-19,-0.011805556652298608
2014-09-26,-0.034340190237058685
2014-10-03,-0.004311952417922466
2014-10-10,-0.06489509719950984
2014-10-17,0.019920155035847237
2014-10-24,0.02715434081434348
2014-10-31,0.048320275890216306
2014-11-07,0.010324201758882639
2014-11-14,0.003596602436974327
2014-11-21,0.013257561306785097
2014-11-28,0.00263544473100953
2014-12-05,-0.018247447444932712
2014-12-12,-0.038419161298228435
2014-12-19,0.04433428823773352
2014-12-26,0.025556289403032423
2015-01-02,-0.013837584393071497
2015-01-09,-0.005051962743294439
2015-01-16,-0.01562602923487883
2015-01-23,0.017608441102645676
2015-01-30,-0.01391099498275195
2015-02-06,0.03369239083971218
2015-02-13,0.015195573372293979
2015-02-20,0.00661944970348145
2015-02-27,0.007250146684726742
2015-03-06,-0.022457270606801315
2015-03-13,-0.0019533050407059558
2015-03-20,0.019128408937221487
2015-03-27,-0.011551394920258027
2015-04-02,0.0008402685760814712
2015-04-10,0.0188858833882015
2015-04-17,-0.008578637845263632
2015-04-24,0.014860961744126154
2015-05-01,-0.004066063564894013
2015-05-08,-0.004218666943771544
2015-05-15,0.005819837147020092
2015-05-22,-0.008771746693287412
2015-05-29,-0.007894762352233301
2015-06-05,0.0008296254962025059
2015-06-12,-0.008292751249670001
2015-06-19,0.007920588031286126
2015-06-26,-0.01861243425420834
2015-07-02,-0.02497814142836081
2015-07-10,-0.0018867262435294553
2015-07-17,-0.015098629138497525
2015-07-24,-0.0497767682358514
2015-07-31,0.02029096574795698
2015-08-07,-0.01517608500230715
2015-08-14,0.004910963453425637
2015-08-21,-0.09796215168242722
2015-08-28,0.07811052097603584
2015-09-04,0.0011308644482175344
2015-09-11,-0.008225453832845923
2015-09-18,0.003451482329236149
2015-09-25,-0.04084094814140586
2015-10-02,0.018902624972381224
2015-10-09,0.07319385863089255
2015-10-16,-0.004180237464996293
2015-10-23,0.01492826851131558
2015-10-30,-0.0058040349398826374
2015-11-06,0.02255964599129676
2015-11-13,-0.047646039351776
2015-11-20,0.02606970900337979
2015-11-27,0.025053445074315547
2015-12-04,-0.02899984782021829
2015-12-11,-0.0478265855369358
2015-12-18,-0.009995054055115112
2015-12-24,0.0259346849482413
2015-12-31,-0.02173641121128935
2016-01-08,-0.05923790220067506
2016-01-15,-0.027419871592114252
2016-01-22,0.005972297842695331
2016-01-29,0.0199192363522445
2016-02-05,-0.0517981038347177
2016-02-12,0.013705363396466415
2016-02-19,0.043691619784287726
2016-02-26,0.023765067889030992
2016-03-04,0.050071160807342883
2016-03-11,0.009268545923773512
2016-03-18,0.012252507810071995
2016-03-24,-0.013342329862657293
2016-04-01,0.021551416841990943
2016-04-08,-0.017557543193995002
2016-04-15,0.020570123987088604
2016-04-22,0.012617269995736232
2016-04-29,-0.0037537717991051986
2016-05-06,-0.010458511653791032
2016-05-13,-0.02300136961286473
2016-05-20,-0.005591921601347062
2016-05-27,0.030357170753864262
2016-06-03,0.01162124970109784
2016-06-10,-0.007327337935813882
2016-06-17,0.001974159103593192
2016-06-24,-0.0376034447705726
2016-07-01,0.026158753996898484
2016-07-08,0.024495812774288216
2016-07-15,0.017280663891770038
2016-07-22,0.00411480654667194
2016-07-29,0.0047118091754322095
2016-08-05,0.003744908558812298
2016-08-12,-0.006416318012663108
2016-08-19,-0.0002663637988686734
2016-08-26,0.0048048159754627605
2016-09-02,0.003353567974382503
2016-09-09,-0.03422499561214956
2016-09-16,0.011580392435052411
2016-09-23,0.012936305419968564
2016-09-30,0.015266311883267316
2016-10-07,-0.010558572312825512
2016-10-14,-0.012284411782058113
2016-10-21,0.009204824439470431
2016-10-28,-0.021572230731479024
2016-11-04,-0.0118216139750383
2016-11-11,0.05668192974875746
2016-11-18,0.028464384106401387
2016-11-25,0.02170660036694667
2016-12-02,-0.011116754670536506
2016-12-09,0.04703664861353087
2016-12-16,-0.017518737969864997
2016-12-23,-0.003545126329507399
2016-12-30,-0.004850209076239818
2017-01-06,-2.1431302322875642e-05
2017-01-13,0.006937278573385889
2017-01-20,-0.010232953869387225
2017-01-27,0.007055091043762496
2017-02-03,0.004404737491633196
2017-02-10,0.01125550270170824
2017-02-17,0.0009395520102176924
2017-02-24,-0.011141368539903555
2017-03-03,-0.01112804106028896
2017-03-10,-0.014813116769621831
2017-03-17,0.022641861688549456
2017-03-24,-0.025438063137849267
2017-03-31,0.0312759814925977
2017-04-07,-0.010501255375409446
2017-04-13,-0.009918466540691052
