date,equity
2022-06-13,9648.978144948353
2022-06-14,9643.689883868969
2022-06-15,9776.772189487694
2022-06-16,9565.381663312557
2022-06-17,9585.030467501856
2022-06-21,9791.01194666779
2022-06-22,9809.953917932724
2022-06-23,9910.518581637043
2022-06-24,10150.602104323616
2022-06-27,10095.60298259865
2022-06-28,9851.94313165482
2022-06-29,9917.644302858742
2022-06-30,9861.926453449434
2022-07-01,10000.796541131594
2022-07-05,10014.91405358671
2022-07-06,10068.267669041174
2022-07-07,10155.350153651838
2022-07-08,10154.493701306712
2022-07-11,10094.320934663703
2022-07-12,9986.155037550501
2022-07-13,9947.408175558021
2022-07-14,9987.655050926118
2022-07-15,10123.239628262172
2022-07-18,9967.504299516271
2022-07-19,10146.548988302537
2022-07-20,10182.60115014175
2022-07-21,10247.544554583023
2022-07-22,10224.380910314105
2022-07-25,10168.684748813435
2022-07-26,10164.907468972033
2022-07-27,10403.745281571672
2022-07-28,10595.200941499988
2022-07-29,10728.836005716743
2022-08-01,10687.301795093104
2022-08-02,10573.024959550263
2022-08-03,10774.610273967788
2022-08-04,10743.874011862681
2022-08-05,10713.465282920595
2022-08-08,10668.851644698316
2022-08-09,10718.7717775422
2022-08-10,10873.774897314046
2022-08-11,10819.259887321648
2022-08-12,10932.202236595052
2022-08-15,11010.282312556365
2022-08-16,11043.29708413247
2022-08-17,11045.153256648471
2022-08-18,11036.505363240647
2022-08-19,10977.219763293484
2022-08-22,10782.011772608748
2022-08-23,10719.961916516
2022-08-24,10724.09360148311
2022-08-25,10843.346685288423
2022-08-26,10505.498196812443
2022-08-29,10420.493866225972
2022-08-30,10332.847490417807
2022-08-31,10265.327198049803
2022-09-01,10353.857970770672
2022-09-02,10207.402348805943
2022-09-06,10152.253661613913
2022-09-07,10301.537754987066
2022-09-08,10290.688941215887
2022-09-09,10438.235660421571
2022-09-12,10459.85385318281
2022-09-13,9995.698090384249
2022-09-14,9990.348113540196
2022-09-15,9836.168409661868
2022-09-16,9855.832796861185
2022-09-19,9931.176630361831
2022-09-20,9895.673292700256
