formation_date,entry_date,exit_date,n_holdings,gross_return,net_return,turnover,cost,short_gross_return,spread_gross_return,short_turnover,median_marketcap,median_adv_proxy
2011-02-08,2011-02-09,2011-03-10,309,-0.003981806875906913,-0.004281806875906913,0.3,0.0003,-0.020079237247958546,0.016097430372051632,0.34444444444444444,1190.1,
2011-03-09,2011-03-10,2011-04-07,313,0.06962274535928804,0.06933771351215429,0.28503184713375795,0.00028503184713375793,0.027221136910213994,0.04240160844907405,0.31369426751592355,1122.35,
2011-04-06,2011-04-07,2011-05-06,311,-0.035064390969429496,-0.035304007582848025,0.23961661341853036,0.00023961661341853038,-0.011170334279667788,-0.02389405668976171,0.2715654952076677,1294.9,
2011-05-05,2011-05-06,2011-06-06,307,-0.030564296501509387,-0.030874806055649514,0.3105095541401274,0.00031050955414012733,-0.05869070848234839,0.028126411980839004,0.3105095541401274,1341.05,
2011-06-03,2011-06-06,2011-07-05,306,0.05212334338198866,0.051806887685786125,0.31645569620253167,0.00031645569620253165,0.014375679698971404,0.037747663683017255,0.30063291139240506,1319.4,
2011-07-01,2011-07-05,2011-08-02,312,-0.051478585856228526,-0.051791876995469034,0.31329113924050633,0.0003132911392405063,-0.04993977967557866,-0.0015388061806498668,0.28164556962025317,1514.25,
2011-08-01,2011-08-02,2011-08-30,312,-0.09821570205025205,-0.09851949951860649,0.3037974683544304,0.0003037974683544304,-0.12525665102542638,0.027040948975174325,0.31962025316455694,1228.9,
2011-08-29,2011-08-30,2011-09-28,309,-0.043106956624644026,-0.04344714649806175,0.3401898734177215,0.0003401898734177215,-0.0863907138225801,0.04328375719793607,0.34968354430379744,1292.7,
2011-09-27,2011-09-28,2011-10-26,307,0.051795947069970344,0.051521343895367167,0.2746031746031746,0.0002746031746031746,0.06826146089451895,-0.01646551382454861,0.2841269841269841,1565.9499999999998,
2011-10-25,2011-10-26,2011-11-23,305,-0.044290488975121736,-0.04453889661843384,0.2484076433121019,0.0002484076433121019,-0.06145050356645079,0.017160014591329056,0.24203821656050956,1382.45,
2011-11-22,2011-11-23,2011-12-22,304,0.0570012681145137,0.05667490155502817,0.32636655948553056,0.0003263665594855306,0.04194432880138512,0.015056939313128577,0.3070739549839228,1096.2,
2011-12-21,2011-12-22,2012-01-24,309,0.029342836947704645,0.029047017012013326,0.2958199356913183,0.0002958199356913183,0.1253952460769457,-0.09605240912924104,0.2733118971061093,1131.7,
2012-01-23,2012-01-24,2012-02-22,303,0.06024591040404941,0.05987697836521446,0.36893203883495146,0.00036893203883495146,0.0971228801299578,-0.03687696972590839,0.2977346278317152,1185.3,
2012-02-21,2012-02-22,2012-03-21,305,0.012672266249298325,0.01219168372502648,0.48058252427184467,0.00048058252427184465,-0.007402753240351856,0.02007501948965018,0.41262135922330095,1039.15,
2012-03-20,2012-03-21,2012-04-19,305,-0.03142249598421871,-0.031716327153049874,0.29383116883116883,0.0002938311688311688,-0.06190578210487619,0.030483286120657482,0.28084415584415584,935.4,
2012-04-18,2012-04-19,2012-05-17,305,-0.06873914315098328,-0.06901275878616243,0.2736156351791531,0.00027361563517915315,-0.08017443725134794,0.01143529410036466,0.23452768729641693,1191.3,
2012-05-16,2012-05-17,2012-06-15,303,-0.027127108959847337,-0.027531017754635612,0.40390879478827363,0.00040390879478827363,-0.0326810474171991,0.005553938457351762,0.3778501628664495,1238.9,
2012-06-14,2012-06-15,2012-07-16,300,0.04157994047299909,0.041314468160295506,0.26547231270358307,0.000265472312703583,0.01985148992442155,0.021728450548577537,0.25895765472312704,1317.35,
2012-07-13,2012-07-16,2012-08-13,297,0.015761400717446524,0.015473819018100118,0.2875816993464052,0.0002875816993464052,0.05693035716176123,-0.0411689564443147,0.2679738562091503,1373.1,
2012-08-10,2012-08-13,2012-09-11,298,0.040532060118688415,0.040235702502794374,0.29635761589403975,0.00029635761589403973,0.05674949485762196,-0.016217434738933542,0.3162251655629139,1503.8,
2012-09-10,2012-09-11,2012-10-09,289,2.235085265809435e-05,-0.00024353543496732365,0.26588628762541805,0.000265886287625418,-0.020995556337728045,0.02101790719038614,0.28929765886287623,1293.55,
2012-10-08,2012-10-09,2012-11-08,292,-0.025831230709394026,-0.026114281556851655,0.2830508474576271,0.0002830508474576271,-0.03386967128073754,0.008038440571343515,0.2423728813559322,1224.7,
2012-11-07,2012-11-08,2012-12-07,292,0.00717511677781009,0.006798845591369412,0.376271186440678,0.00037627118644067796,0.0226537559802591,-0.015478639202449011,0.3694915254237288,1372.0,
2012-12-06,2012-12-07,2013-01-08,286,0.06450666898505296,0.06418971983251058,0.3169491525423729,0.0003169491525423729,0.08392058435300964,-0.019413915367956683,0.30338983050847457,1322.8,
2013-01-07,2013-01-08,2013-02-06,288,0.04609712969942529,0.04580121133207835,0.29591836734693877,0.0002959183673469388,0.026323507995570507,0.01977362170385478,0.2789115646258503,1539.65,
2013-02-05,2013-02-06,2013-03-07,291,0.020249929998020715,0.019903513615768156,0.3464163822525597,0.0003464163822525597,-0.006197770675510471,0.026447700673531187,0.4112627986348123,1358.6,
2013-03-06,2013-03-07,2013-04-05,290,-0.031193110494450255,-0.03153270093813626,0.3395904436860068,0.00033959044368600685,-0.01746020657016665,-0.013732903924283606,0.31569965870307165,1748.5,
2013-04-04,2013-04-05,2013-05-03,289,0.05173463099757678,0.0514418227783987,0.2928082191780822,0.00029280821917808224,0.04881818177576539,0.00291644922181139,0.24486301369863014,1661.7,
2013-05-02,2013-05-03,2013-06-03,290,0.05219451864569078,0.0518293309323802,0.3651877133105802,0.0003651877133105802,0.05773033365169354,-0.00553581500600276,0.27303754266211605,1639.2,
2013-05-31,2013-06-03,2013-07-01,292,-0.0008850810560871694,-0.001207114954392254,0.3220338983050847,0.0003220338983050847,-0.01390532180436672,0.013020240748279552,0.2983050847457627,1149.0,
